STAZIONE;PARAMETRO;DATA;MEDIA GIORNALIERA ;VALIDITA
PO-FERRUCCI;PM10;20210101;15;1
PO-FERRUCCI;PM10;20210102;5;1
PO-FERRUCCI;PM10;20210103;8;1
PO-FERRUCCI;PM10;20210104;12;1
PO-FERRUCCI;PM10;20210105;10;1
PO-FERRUCCI;PM10;20210106;11;1
PO-FERRUCCI;PM10;20210107;22;1
PO-FERRUCCI;PM10;20210108;12;1
PO-FERRUCCI;PM10;20210109;10;1
PO-FERRUCCI;PM10;20210110;8;1
PO-FERRUCCI;PM10;20210111;10;1
PO-FERRUCCI;PM10;20210112;27;1
PO-FERRUCCI;PM10;20210113;48;1
PO-FERRUCCI;PM10;20210114;38;1
PO-FERRUCCI;PM10;20210115;9;1
PO-FERRUCCI;PM10;20210116;16;1
PO-FERRUCCI;PM10;20210117;40;1
PO-FERRUCCI;PM10;20210118;34;1
PO-FERRUCCI;PM10;20210119;NaN;0
PO-FERRUCCI;PM10;20210120;66;1
PO-FERRUCCI;PM10;20210121;46;1
PO-FERRUCCI;PM10;20210122;14;1
PO-FERRUCCI;PM10;20210123;12;1
PO-FERRUCCI;PM10;20210124;12;1
PO-FERRUCCI;PM10;20210125;22;1
PO-FERRUCCI;PM10;20210126;36;1
PO-FERRUCCI;PM10;20210127;39;1
PO-FERRUCCI;PM10;20210128;60;1
PO-FERRUCCI;PM10;20210129;73;1
PO-FERRUCCI;PM10;20210130;43;1
PO-FERRUCCI;PM10;20210131;5;1
PO-FERRUCCI;PM10;20210201;26;1
PO-FERRUCCI;PM10;20210202;30;1
PO-FERRUCCI;PM10;20210203;39;1
PO-FERRUCCI;PM10;20210204;36;1
PO-FERRUCCI;PM10;20210205;39;1
PO-FERRUCCI;PM10;20210206;45;1
PO-FERRUCCI;PM10;20210207;40;1
PO-FERRUCCI;PM10;20210208;14;1
PO-FERRUCCI;PM10;20210209;12;1
PO-FERRUCCI;PM10;20210210;17;1
PO-FERRUCCI;PM10;20210211;22;1
PO-FERRUCCI;PM10;20210212;8;1
PO-FERRUCCI;PM10;20210213;7;1
PO-FERRUCCI;PM10;20210214;12;1
PO-FERRUCCI;PM10;20210215;24;1
PO-FERRUCCI;PM10;20210216;37;1
PO-FERRUCCI;PM10;20210217;14;1
PO-FERRUCCI;PM10;20210218;31;1
PO-FERRUCCI;PM10;20210219;27;1
PO-FERRUCCI;PM10;20210220;29;1
PO-FERRUCCI;PM10;20210221;26;1
PO-FERRUCCI;PM10;20210222;35;1
PO-FERRUCCI;PM10;20210223;44;1
PO-FERRUCCI;PM10;20210224;53;1
PO-FERRUCCI;PM10;20210225;67;1
PO-FERRUCCI;PM10;20210226;71;1
PO-FERRUCCI;PM10;20210227;54;1
PO-FERRUCCI;PM10;20210228;10;1
PO-FERRUCCI;PM10;20210301;9;1
PO-FERRUCCI;PM10;20210302;14;1
PO-FERRUCCI;PM10;20210303;29;1
PO-FERRUCCI;PM10;20210304;32;1
PO-FERRUCCI;PM10;20210305;37;1
PO-FERRUCCI;PM10;20210306;11;1
PO-FERRUCCI;PM10;20210307;12;1
PO-FERRUCCI;PM10;20210308;24;1
PO-FERRUCCI;PM10;20210309;14;1
PO-FERRUCCI;PM10;20210310;19;1
PO-FERRUCCI;PM10;20210311;31;1
PO-FERRUCCI;PM10;20210312;28;1
PO-FERRUCCI;PM10;20210313;25;1
PO-FERRUCCI;PM10;20210314;13;1
PO-FERRUCCI;PM10;20210315;21;1
PO-FERRUCCI;PM10;20210316;20;1
PO-FERRUCCI;PM10;20210317;19;1
PO-FERRUCCI;PM10;20210318;12;1
PO-FERRUCCI;PM10;20210319;8;1
PO-FERRUCCI;PM10;20210320;8;1
PO-FERRUCCI;PM10;20210321;9;1
PO-FERRUCCI;PM10;20210322;7;1
PO-FERRUCCI;PM10;20210323;8;1
PO-FERRUCCI;PM10;20210324;18;1
PO-FERRUCCI;PM10;20210325;23;1
PO-FERRUCCI;PM10;20210326;28;1
PO-FERRUCCI;PM10;20210327;27;1
PO-FERRUCCI;PM10;20210328;19;1
PO-FERRUCCI;PM10;20210329;24;1
PO-FERRUCCI;PM10;20210330;25;1
PO-FERRUCCI;PM10;20210331;21;1
PO-FERRUCCI;PM10;20210401;22;1
PO-FERRUCCI;PM10;20210402;20;1
PO-FERRUCCI;PM10;20210403;18;1
PO-FERRUCCI;PM10;20210404;7;1
PO-FERRUCCI;PM10;20210405;8;1
PO-FERRUCCI;PM10;20210406;9;1
PO-FERRUCCI;PM10;20210407;10;1
PO-FERRUCCI;PM10;20210408;16;1
PO-FERRUCCI;PM10;20210409;14;1
PO-FERRUCCI;PM10;20210410;22;1
PO-FERRUCCI;PM10;20210411;14;1
PO-FERRUCCI;PM10;20210412;8;1
PO-FERRUCCI;PM10;20210413;5;1
PO-FERRUCCI;PM10;20210414;6;1
PO-FERRUCCI;PM10;20210415;9;1
PO-FERRUCCI;PM10;20210416;7;1
PO-FERRUCCI;PM10;20210417;9;1
PO-FERRUCCI;PM10;20210418;9;1
PO-FERRUCCI;PM10;20210419;NaN;0
PO-FERRUCCI;PM10;20210420;NaN;0
PO-FERRUCCI;PM10;20210421;NaN;0
PO-FERRUCCI;PM10;20210422;NaN;0
PO-FERRUCCI;PM10;20210423;NaN;0
PO-FERRUCCI;PM10;20210424;11;1
PO-FERRUCCI;PM10;20210425;14;1
PO-FERRUCCI;PM10;20210426;18;1
PO-FERRUCCI;PM10;20210427;8;1
PO-FERRUCCI;PM10;20210428;11;1
PO-FERRUCCI;PM10;20210429;15;1
PO-FERRUCCI;PM10;20210430;16;1
PO-FERRUCCI;PM10;20210501;17;1
PO-FERRUCCI;PM10;20210502;19;1
PO-FERRUCCI;PM10;20210503;17;1
PO-FERRUCCI;PM10;20210504;NaN;0
PO-FERRUCCI;PM10;20210505;NaN;0
PO-FERRUCCI;PM10;20210506;NaN;0
PO-FERRUCCI;PM10;20210507;NaN;0
PO-FERRUCCI;PM10;20210508;NaN;0
PO-FERRUCCI;PM10;20210509;NaN;0
PO-FERRUCCI;PM10;20210510;NaN;0
PO-FERRUCCI;PM10;20210511;14;1
PO-FERRUCCI;PM10;20210512;17;1
PO-FERRUCCI;PM10;20210513;17;1
PO-FERRUCCI;PM10;20210514;14;1
PO-FERRUCCI;PM10;20210515;10;1
PO-FERRUCCI;PM10;20210516;12;1
PO-FERRUCCI;PM10;20210517;22;1
PO-FERRUCCI;PM10;20210518;23;1
PO-FERRUCCI;PM10;20210519;10;1
PO-FERRUCCI;PM10;20210520;10;1
PO-FERRUCCI;PM10;20210521;15;1
PO-FERRUCCI;PM10;20210522;16;1
PO-FERRUCCI;PM10;20210523;18;1
PO-FERRUCCI;PM10;20210524;15;1
PO-FERRUCCI;PM10;20210525;17;1
PO-FERRUCCI;PM10;20210526;16;1
PO-FERRUCCI;PM10;20210527;14;1
PO-FERRUCCI;PM10;20210528;19;1
PO-FERRUCCI;PM10;20210529;16;1
PO-FERRUCCI;PM10;20210530;6;1
PO-FERRUCCI;PM10;20210531;8;1
PO-FERRUCCI;PM10;20210601;15;1
PO-FERRUCCI;PM10;20210602;12;1
PO-FERRUCCI;PM10;20210603;16;1
PO-FERRUCCI;PM10;20210604;18;1
PO-FERRUCCI;PM10;20210605;17;1
PO-FERRUCCI;PM10;20210606;16;1
PO-FERRUCCI;PM10;20210607;15;1
PO-FERRUCCI;PM10;20210608;19;1
PO-FERRUCCI;PM10;20210609;NaN;0
PO-FERRUCCI;PM10;20210610;21;1
PO-FERRUCCI;PM10;20210611;17;1
PO-FERRUCCI;PM10;20210612;16;1
PO-FERRUCCI;PM10;20210613;18;1
PO-FERRUCCI;PM10;20210614;25;1
PO-FERRUCCI;PM10;20210615;19;1
PO-FERRUCCI;PM10;20210616;25;1
PO-FERRUCCI;PM10;20210617;24;1
PO-FERRUCCI;PM10;20210618;20;1
PO-FERRUCCI;PM10;20210619;22;1
PO-FERRUCCI;PM10;20210620;29;1
PO-FERRUCCI;PM10;20210621;45;1
PO-FERRUCCI;PM10;20210622;38;1
PO-FERRUCCI;PM10;20210623;25;1
PO-FERRUCCI;PM10;20210624;19;1
PO-FERRUCCI;PM10;20210625;14;1
PO-FERRUCCI;PM10;20210626;14;1
PO-FERRUCCI;PM10;20210627;14;1
PO-FERRUCCI;PM10;20210628;22;1
PO-FERRUCCI;PM10;20210629;23;1
PO-FERRUCCI;PM10;20210630;22;1
PO-FERRUCCI;PM10;20210701;21;1
PO-FERRUCCI;PM10;20210702;21;1
PO-FERRUCCI;PM10;20210703;19;1
PO-FERRUCCI;PM10;20210704;17;1
PO-FERRUCCI;PM10;20210705;16;1
PO-FERRUCCI;PM10;20210706;17;1
PO-FERRUCCI;PM10;20210707;17;1
PO-FERRUCCI;PM10;20210708;20;1
PO-FERRUCCI;PM10;20210709;16;1
PO-FERRUCCI;PM10;20210710;14;1
PO-FERRUCCI;PM10;20210711;16;1
PO-FERRUCCI;PM10;20210712;20;1
PO-FERRUCCI;PM10;20210713;21;1
PO-FERRUCCI;PM10;20210714;19;1
PO-FERRUCCI;PM10;20210715;15;1
PO-FERRUCCI;PM10;20210716;11;1
PO-FERRUCCI;PM10;20210717;13;1
PO-FERRUCCI;PM10;20210718;11;1
PO-FERRUCCI;PM10;20210719;16;1
PO-FERRUCCI;PM10;20210720;22;1
PO-FERRUCCI;PM10;20210721;20;1
PO-FERRUCCI;PM10;20210722;22;1
PO-FERRUCCI;PM10;20210723;23;1
PO-FERRUCCI;PM10;20210724;20;1
PO-FERRUCCI;PM10;20210725;22;1
PO-FERRUCCI;PM10;20210726;30;1
PO-FERRUCCI;PM10;20210727;27;1
PO-FERRUCCI;PM10;20210728;29;1
PO-FERRUCCI;PM10;20210729;22;1
PO-FERRUCCI;PM10;20210730;20;1
PO-FERRUCCI;PM10;20210731;22;1
PO-FERRUCCI;PM10;20210801;24;1
PO-FERRUCCI;PM10;20210802;19;1
PO-FERRUCCI;PM10;20210803;16;1
PO-FERRUCCI;PM10;20210804;15;1
PO-FERRUCCI;PM10;20210805;17;1
PO-FERRUCCI;PM10;20210806;19;1
PO-FERRUCCI;PM10;20210807;16;1
PO-FERRUCCI;PM10;20210808;13;1
PO-FERRUCCI;PM10;20210809;15;1
PO-FERRUCCI;PM10;20210810;19;1
PO-FERRUCCI;PM10;20210811;23;1
PO-FERRUCCI;PM10;20210812;23;1
PO-FERRUCCI;PM10;20210813;22;1
PO-FERRUCCI;PM10;20210814;22;1
PO-FERRUCCI;PM10;20210815;28;1
PO-FERRUCCI;PM10;20210816;36;1
PO-FERRUCCI;PM10;20210817;19;1
PO-FERRUCCI;PM10;20210818;10;1
PO-FERRUCCI;PM10;20210819;11;1
PO-FERRUCCI;PM10;20210820;16;1
PO-FERRUCCI;PM10;20210821;18;1
PO-FERRUCCI;PM10;20210822;18;1
PO-FERRUCCI;PM10;20210823;14;1
PO-FERRUCCI;PM10;20210824;8;1
PO-FERRUCCI;PM10;20210825;9;1
PO-FERRUCCI;PM10;20210826;14;1
PO-FERRUCCI;PM10;20210827;14;1
PO-FERRUCCI;PM10;20210828;6;1
PO-FERRUCCI;PM10;20210829;6;1
PO-FERRUCCI;PM10;20210830;11;1
PO-FERRUCCI;PM10;20210831;12;1
PO-FERRUCCI;PM10;20210901;10;1
PO-FERRUCCI;PM10;20210902;10;1
PO-FERRUCCI;PM10;20210903;11;1
PO-FERRUCCI;PM10;20210904;13;1
PO-FERRUCCI;PM10;20210905;14;1
PO-FERRUCCI;PM10;20210906;15;1
PO-FERRUCCI;PM10;20210907;20;1
PO-FERRUCCI;PM10;20210908;21;1
PO-FERRUCCI;PM10;20210909;25;1
PO-FERRUCCI;PM10;20210910;24;1
PO-FERRUCCI;PM10;20210911;27;1
PO-FERRUCCI;PM10;20210912;24;1
PO-FERRUCCI;PM10;20210913;NaN;0
PO-FERRUCCI;PM10;20210914;21;1
PO-FERRUCCI;PM10;20210915;21;1
PO-FERRUCCI;PM10;20210916;29;1
PO-FERRUCCI;PM10;20210917;18;1
PO-FERRUCCI;PM10;20210918;18;1
PO-FERRUCCI;PM10;20210919;15;1
PO-FERRUCCI;PM10;20210920;14;1
PO-FERRUCCI;PM10;20210921;8;1
PO-FERRUCCI;PM10;20210922;9;1
PO-FERRUCCI;PM10;20210923;11;1
PO-FERRUCCI;PM10;20210924;20;1
PO-FERRUCCI;PM10;20210925;27;1
PO-FERRUCCI;PM10;20210926;26;1
PO-FERRUCCI;PM10;20210927;26;1
PO-FERRUCCI;PM10;20210928;19;1
PO-FERRUCCI;PM10;20210929;19;1
PO-FERRUCCI;PM10;20210930;17;1
PO-FERRUCCI;PM10;20211001;8;1
PO-FERRUCCI;PM10;20211002;20;1
PO-FERRUCCI;PM10;20211003;16;1
PO-FERRUCCI;PM10;20211004;21;1
PO-FERRUCCI;PM10;20211005;12;1
PO-FERRUCCI;PM10;20211006;10;1
PO-FERRUCCI;PM10;20211007;4;1
PO-FERRUCCI;PM10;20211008;9;1
PO-FERRUCCI;PM10;20211009;14;1
PO-FERRUCCI;PM10;20211010;16;1
PO-FERRUCCI;PM10;20211011;11;1
PO-FERRUCCI;PM10;20211012;16;1
PO-FERRUCCI;PM10;20211013;13;1
PO-FERRUCCI;PM10;20211014;8;1
PO-FERRUCCI;PM10;20211015;11;1
PO-FERRUCCI;PM10;20211016;17;1
PO-FERRUCCI;PM10;20211017;14;1
PO-FERRUCCI;PM10;20211018;19;1
PO-FERRUCCI;PM10;20211019;26;1
PO-FERRUCCI;PM10;20211020;23;1
PO-FERRUCCI;PM10;20211021;24;1
PO-FERRUCCI;PM10;20211022;25;1
PO-FERRUCCI;PM10;20211023;15;1
PO-FERRUCCI;PM10;20211024;8;1
PO-FERRUCCI;PM10;20211025;8;1
PO-FERRUCCI;PM10;20211026;13;1
PO-FERRUCCI;PM10;20211027;13;1
PO-FERRUCCI;PM10;20211028;18;1
PO-FERRUCCI;PM10;20211029;32;1
PO-FERRUCCI;PM10;20211030;32;1
PO-FERRUCCI;PM10;20211031;22;1
PO-FERRUCCI;PM10;20211101;15;1
PO-FERRUCCI;PM10;20211102;16;1
PO-FERRUCCI;PM10;20211103;18;1
PO-FERRUCCI;PM10;20211104;16;1
PO-FERRUCCI;PM10;20211105;15;1
PO-FERRUCCI;PM10;20211106;7;1
PO-FERRUCCI;PM10;20211107;8;1
PO-FERRUCCI;PM10;20211108;9;1
PO-FERRUCCI;PM10;20211109;7;1
PO-FERRUCCI;PM10;20211110;10;1
PO-FERRUCCI;PM10;20211111;13;1
PO-FERRUCCI;PM10;20211112;31;1
PO-FERRUCCI;PM10;20211113;24;1
PO-FERRUCCI;PM10;20211114;9;1
PO-FERRUCCI;PM10;20211115;NaN;0
PO-FERRUCCI;PM10;20211116;11;1
PO-FERRUCCI;PM10;20211117;6;1
PO-FERRUCCI;PM10;20211118;9;1
PO-FERRUCCI;PM10;20211119;29;1
PO-FERRUCCI;PM10;20211120;45;1
PO-FERRUCCI;PM10;20211121;53;1
PO-FERRUCCI;PM10;20211122;18;1
PO-FERRUCCI;PM10;20211123;7;1
PO-FERRUCCI;PM10;20211124;7;1
PO-FERRUCCI;PM10;20211125;9;1
PO-FERRUCCI;PM10;20211126;16;1
PO-FERRUCCI;PM10;20211127;12;1
PO-FERRUCCI;PM10;20211128;10;1
PO-FERRUCCI;PM10;20211129;13;1
PO-FERRUCCI;PM10;20211130;33;1
PO-FERRUCCI;PM10;20211201;28;1
PO-FERRUCCI;PM10;20211202;13;1
PO-FERRUCCI;PM10;20211203;5;1
PO-FERRUCCI;PM10;20211204;21;1
PO-FERRUCCI;PM10;20211205;15;1
PO-FERRUCCI;PM10;20211206;10;1
PO-FERRUCCI;PM10;20211207;28;1
PO-FERRUCCI;PM10;20211208;39;1
PO-FERRUCCI;PM10;20211209;14;1
PO-FERRUCCI;PM10;20211210;19;1
PO-FERRUCCI;PM10;20211211;NaN;0
PO-FERRUCCI;PM10;20211212;NaN;0
PO-FERRUCCI;PM10;20211213;NaN;0
PO-FERRUCCI;PM10;20211214;66;1
PO-FERRUCCI;PM10;20211215;52;1
PO-FERRUCCI;PM10;20211216;9;1
PO-FERRUCCI;PM10;20211217;21;1
PO-FERRUCCI;PM10;20211218;33;1
PO-FERRUCCI;PM10;20211219;37;1
PO-FERRUCCI;PM10;20211220;65;1
PO-FERRUCCI;PM10;20211221;63;1
PO-FERRUCCI;PM10;20211222;23;1
PO-FERRUCCI;PM10;20211223;54;1
PO-FERRUCCI;PM10;20211224;25;1
PO-FERRUCCI;PM10;20211225;16;1
PO-FERRUCCI;PM10;20211226;NaN;0
PO-FERRUCCI;PM10;20211227;22;1
PO-FERRUCCI;PM10;20211228;13;1
PO-FERRUCCI;PM10;20211229;24;1
PO-FERRUCCI;PM10;20211230;35;1
PO-FERRUCCI;PM10;20211231;57;1
